,Open Bid_x,Open Bid_y,Long Swap USDCZK,Short Swap USDCZK,open_1
2014-07-03,0.2,1.38,1.1574074074074095e-06,-5.333333333333331e-06,6.17307
2014-07-04,0.2,1.3,1.1574074074074095e-06,-5.333333333333331e-06,6.18944
2014-07-05,0.08,1.4,-1.8004115226337406e-06,-4.591368227731864e-06,6.18944
2014-07-06,0.1,1.38,-3.2828282828282822e-06,-3.935185185185183e-06,6.18944
2014-07-07,0.12,1.36,-2.7281746031746e-06,-3.323836657169988e-06,6.1903
2014-07-08,0.2,1.38,1.1574074074074095e-06,-5.333333333333331e-06,6.15755
2014-07-09,0.12,1.4,-1.4880952380952384e-05,-1.0683760683760674e-05,6.18451
2014-07-10,0.12,1.4,-4.960317460317461e-06,-3.5612535612535577e-06,6.15098
2014-07-11,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.16889
2014-07-12,0.08,1.38,-6.172839506172836e-06,-4.361799816345269e-06,6.16889
2014-07-13,0.07,1.38,-6.4901349948078894e-06,-4.553734061930782e-06,6.16889
2014-07-14,0.22,1.4,-2.2768670309653635e-07,-5.070546737213405e-06,6.17624
2014-07-15,0.25,1.4,-1.555555555555557e-06,-5.468066491688538e-06,6.17862
2014-07-16,0.13,1.4,-1.4749262536873178e-06,-1.4905149051490514e-05,6.2097
2014-07-17,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.196
2014-07-18,0.2,1.4,1.1574074074074095e-06,-5.333333333333331e-06,6.21101
2014-07-19,0.14,1.25,-4.385964912280697e-06,-6.633499170812605e-06,6.21101
2014-07-20,0.07,1.38,-2.07684319833852e-06,-4.781420765027321e-06,6.21101
2014-07-21,0.22,1.4,-2.2768670309653635e-07,-5.070546737213405e-06,6.18308
2014-07-22,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.19395
2014-07-23,0.2,1.4,-8.33333333333334e-06,-1.533333333333333e-05,6.18758
2014-07-24,0.25,1.35,-1.555555555555557e-06,-5.29100529100529e-06,6.1945
2014-07-25,0.2,1.35,-2.7777777777777805e-06,-5.11111111111111e-06,6.19997
2014-07-26,0.13,1.35,-4.916420845624393e-07,-6.683375104427735e-06,6.19997
2014-07-27,0.08,1.35,-3.858024691358023e-06,-4.132231404958676e-06,6.19997
2014-07-28,0.2,1.35,-6.944444444444481e-07,-4.888888888888888e-06,6.21884
2014-07-29,0.2,1.35,-2.7777777777777805e-06,-5.11111111111111e-06,6.22952
2014-07-30,0.08,1.3,-1.8518518518518508e-05,-1.3661202185792346e-05,6.24578
2014-07-31,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,6.25511
2014-08-01,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,6.28218
2014-08-02,0.08,1.33,-3.858024691358023e-06,-4.132231404958676e-06,6.28218
2014-08-03,0.08,1.33,-3.858024691358023e-06,-4.132231404958676e-06,6.28218
2014-08-04,0.08,1.31,-3.858024691358023e-06,-4.132231404958676e-06,6.26183
2014-08-05,0.2,1.35,-2.7777777777777805e-06,-5.11111111111111e-06,6.26228
2014-08-06,0.2,1.35,-8.33333333333334e-06,-1.533333333333333e-05,6.27915
2014-08-07,0.2,1.38,-2.7777777777777805e-06,-5.11111111111111e-06,6.25887
2014-08-08,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.25685
2014-08-09,0.16,1.32,-3.831417624521074e-06,-5.29100529100529e-06,6.25685
2014-08-10,0.13,1.32,-2.4582104228121965e-06,-6.265664160401002e-06,6.25685
2014-08-11,0.2,1.32,-6.944444444444481e-07,-4.888888888888888e-06,6.22926
2014-08-12,0.13,1.38,-4.670599803343174e-06,-3.7664783427495287e-06,6.18786
2014-08-13,0.23,1.4,-6.0975609756097615e-06,-1.533333333333333e-05,6.17899
2014-08-14,0.2,1.35,-2.7777777777777805e-06,-5.11111111111111e-06,6.15674
2014-08-15,0.2,1.31,-2.7777777777777805e-06,-5.11111111111111e-06,6.15315
2014-08-16,0.13,1.22,-4.670599803343174e-06,-6.474519632414371e-06,6.15315
2014-08-17,0.16,1.22,-1.676245210727968e-06,-5.070546737213405e-06,6.15315
2014-08-18,0.22,0.97,-2.2768670309653635e-07,-5.070546737213405e-06,6.13097
2014-08-19,0.2,1.32,1.1574074074074095e-06,-5.333333333333331e-06,6.15616
2014-08-20,0.2,1.25,-8.33333333333334e-06,-1.533333333333333e-05,6.16981
2014-08-21,0.22,1.22,-2.276867030965394e-06,-4.742547425474252e-06,6.19535
2014-08-22,0.13,1.2,-4.916420845624393e-07,-4.968383017163505e-06,6.14438
2014-08-23,0.08,1.16,-6.172839506172836e-06,-4.361799816345269e-06,6.14438
2014-08-24,0.15,1.25,0.0,-4.591368227731864e-06,6.14438
2014-08-25,0.2,1.15,-2.7777777777777805e-06,-5.11111111111111e-06,6.17735
2014-08-26,0.22,1.22,1.593806921675776e-06,-5.333333333333331e-06,6.16915
2014-08-27,0.22,1.26,4.781420765027328e-06,-1.5999999999999992e-05,6.18088
2014-08-28,0.2,1.33,1.1574074074074095e-06,-5.333333333333331e-06,6.17215
2014-08-29,0.23,1.35,1.8066847335140025e-06,-5.152329749103941e-06,6.18075
2014-08-30,0.13,1.25,-4.916420845624393e-07,-6.683375104427735e-06,6.18075
2014-08-31,0.15,1.25,-4.106280193236716e-06,-4.361799816345269e-06,6.18075
2014-09-01,0.06,0.95,-2.358490566037732e-06,-4.591368227731864e-06,6.19813
2014-09-02,0.2,1.36,1.1574074074074095e-06,-5.333333333333331e-06,6.19212
2014-09-03,0.22,1.32,-6.830601092896183e-06,-1.4227642276422755e-05,6.19645
2014-09-04,0.2,1.33,-2.7777777777777805e-06,-5.11111111111111e-06,6.21671
2014-09-05,0.22,1.32,1.593806921675776e-06,-4.968383017163505e-06,6.26548
2014-09-06,0.13,1.25,-4.916420845624393e-07,-6.683375104427735e-06,6.26548
2014-09-07,0.13,1.25,-4.916420845624393e-07,-6.683375104427735e-06,6.26548
2014-09-08,0.2,0.9,1.1574074074074095e-06,-5.333333333333331e-06,6.28887
2014-09-09,0.22,1.35,-2.276867030965394e-06,-4.742547425474252e-06,6.34315
2014-09-10,0.2,1.35,-8.33333333333334e-06,-1.533333333333333e-05,6.34582
2014-09-11,0.2,1.35,1.1574074074074095e-06,-5.333333333333331e-06,6.34003
2014-09-12,0.2,1.35,1.1574074074074095e-06,-5.333333333333331e-06,6.37779
2014-09-13,0.15,1.25,0.0,-5.333333333333331e-06,6.37779
2014-09-14,0.13,1.26,-4.916420845624393e-07,-6.683375104427735e-06,6.37779
2014-09-15,0.2,0.9,-6.944444444444481e-07,-4.888888888888888e-06,6.36334
2014-09-16,0.2,1.35,1.1574074074074095e-06,-5.333333333333331e-06,6.3905
2014-09-17,0.2,1.3,-8.33333333333334e-06,-1.7948717948717948e-05,6.40188
2014-09-18,0.2,1.32,1.1574074074074095e-06,-5.333333333333331e-06,6.43296
2014-09-19,0.2,1.4,1.1574074074074095e-06,-5.333333333333331e-06,6.32053
2014-09-20,0.08,1.32,-6.172839506172836e-06,-4.928315412186378e-06,6.32053
2014-09-21,0.13,1.32,-2.4582104228121965e-06,-6.265664160401002e-06,6.32053
2014-09-22,0.2,1.4,-6.944444444444481e-07,-4.888888888888888e-06,6.34375
2014-09-23,0.22,1.4,1.593806921675776e-06,-5.511463844797177e-06,6.34712
2014-09-24,0.22,1.25,-6.830601092896183e-06,-1.4227642276422755e-05,6.34276
2014-09-25,0.2,1.35,1.1574074074074095e-06,-5.333333333333331e-06,6.39849
2014-09-26,0.17,1.36,4.748338081671429e-07,-4.398148148148148e-06,6.3981
2014-09-27,0.13,1.25,-4.670599803343174e-06,-6.474519632414371e-06,6.3981
2014-09-28,0.15,1.25,-1.9323671497584554e-06,-4.132231404958676e-06,6.3981
2014-09-29,0.17,1.3,-1.4245014245014257e-06,-3.935185185185183e-06,6.45831
2014-09-30,0.22,1.38,-2.276867030965394e-06,-4.742547425474252e-06,6.43819
2014-10-01,0.17,1.4,-1.06837606837607e-05,-1.2499999999999992e-05,6.43265
2014-10-02,0.17,1.38,4.748338081671429e-07,-4.398148148148148e-06,6.42626
2014-10-03,0.17,1.38,-3.561253561253567e-06,-4.166666666666664e-06,6.44992
2014-10-04,0.08,1.25,-1.8004115226337406e-06,-5.152329749103941e-06,6.44992
2014-10-05,0.13,1.25,-4.670599803343174e-06,-6.474519632414371e-06,6.44992
2014-10-06,0.2,1.3,-6.944444444444481e-07,-4.888888888888888e-06,6.52375
2014-10-07,0.2,1.4,-2.7777777777777805e-06,-6.790123456790124e-06,6.49035
2014-10-08,0.17,1.4,-1.06837606837607e-05,-1.2499999999999992e-05,6.47247
2014-10-09,0.2,1.35,1.1574074074074095e-06,-5.333333333333331e-06,6.42908
2014-10-10,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.46739
2014-10-11,0.13,0.95,-4.916420845624393e-07,-6.683375104427735e-06,6.46739
2014-10-12,0.13,1.25,-4.670599803343174e-06,-6.474519632414371e-06,6.46739
2014-10-13,0.17,0.95,-3.561253561253567e-06,-4.166666666666664e-06,6.49251
2014-10-14,0.2,1.43,1.1574074074074095e-06,-5.333333333333331e-06,6.48319
2014-10-15,0.23,1.43,-6.0975609756097615e-06,-1.9423558897243112e-05,6.57616
2014-10-16,0.17,1.43,-3.561253561253567e-06,-4.166666666666664e-06,6.55254
2014-10-17,0.15,1.44,-4.106280193236716e-06,-5.11111111111111e-06,6.54407
2014-10-18,0.08,1.31,-6.172839506172836e-06,-4.928315412186378e-06,6.54407
2014-10-19,0.15,1.4,0.0,-4.591368227731864e-06,6.54407
2014-10-20,0.15,1.0,0.0,-5.333333333333331e-06,6.5411
2014-10-21,0.15,1.4,0.0,-5.333333333333331e-06,6.5501
2014-10-22,0.17,1.4,-1.06837606837607e-05,-1.2499999999999992e-05,6.565
2014-10-23,0.15,1.35,-4.106280193236716e-06,-5.11111111111111e-06,6.616
2014-10-24,0.15,1.35,0.0,-5.333333333333331e-06,6.5712
2014-10-25,0.08,1.3,-6.172839506172836e-06,-4.928315412186378e-06,6.5712
2014-10-26,0.07,1.4,-6.4901349948078894e-06,-4.553734061930782e-06,6.5712
2014-10-27,0.15,1.0,-1.9323671497584554e-06,-4.888888888888888e-06,6.571
2014-10-28,0.13,1.35,-4.670599803343174e-06,-4.742547425474252e-06,6.5857
2014-10-29,0.17,1.38,-1.06837606837607e-05,-1.3085399449035808e-05,6.6135
2014-10-30,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,6.72562
2014-10-31,0.17,1.35,4.748338081671429e-07,-4.398148148148148e-06,6.7051
2014-11-01,0.17,1.3,-3.561253561253567e-06,-5.468066491688538e-06,6.7051
2014-11-02,0.15,1.3,-4.106280193236716e-06,-4.361799816345269e-06,6.7051
2014-11-03,0.2,1.35,-6.944444444444481e-07,-4.132231404958676e-06,6.7691
2014-11-04,0.13,1.38,-4.670599803343174e-06,-4.742547425474252e-06,6.8091
2014-11-05,0.2,1.4,-8.33333333333334e-06,-1.533333333333333e-05,6.8855
2014-11-06,0.2,1.4,-2.7777777777777805e-06,-5.11111111111111e-06,6.8307
2014-11-07,0.17,1.42,4.748338081671429e-07,-4.398148148148148e-06,6.8688
2014-11-08,0.09,1.35,-5.861365953109075e-06,-4.361799816345269e-06,6.8688
2014-11-09,0.15,1.35,-4.106280193236716e-06,-4.361799816345269e-06,6.8688
2014-11-10,0.17,1.47,-1.4245014245014257e-06,-3.935185185185183e-06,6.7908
2014-11-11,0.17,1.47,4.748338081671429e-07,-4.398148148148148e-06,6.8162
2014-11-12,0.2,1.45,-8.33333333333334e-06,-1.533333333333333e-05,6.8035
2014-11-13,0.17,1.45,4.748338081671429e-07,-4.398148148148148e-06,6.8017
2014-11-14,0.17,1.48,4.748338081671429e-07,-4.398148148148148e-06,6.8017
2014-11-15,0.13,1.35,-4.916420845624393e-07,-4.968383017163505e-06,6.8017
2014-11-16,0.07,1.35,-4.153686396677051e-06,-4.3260473588342426e-06,6.8017
2014-11-17,0.13,1.45,-2.4582104228121965e-06,-4.516711833785004e-06,6.7333
2014-11-18,0.13,1.45,-1.2291052114060985e-06,-4.516711833785004e-06,6.778
2014-11-19,0.13,1.25,-1.401179941002952e-05,-1.4227642276422755e-05,6.752
2014-11-20,0.17,1.45,-3.561253561253567e-06,-4.166666666666664e-06,6.7871
2014-11-21,0.13,1.45,-4.670599803343174e-06,-4.742547425474252e-06,6.7626
2014-11-22,0.07,1.25,-6.4901349948078894e-06,-3.5612535612535577e-06,6.7626
2014-11-23,0.06,1.35,-6.81341719077568e-06,-4.361799816345269e-06,6.7626
2014-11-24,0.13,1.3,-4.916420845624393e-07,-4.001883239171374e-06,6.7871
2014-11-25,0.13,1.42,-4.916420845624393e-07,-4.001883239171374e-06,6.802
2014-11-26,0.17,1.4,-1.06837606837607e-05,-1.2499999999999992e-05,6.8087
2014-11-27,0.2,1.4,1.1574074074074095e-06,-5.333333333333331e-06,6.8271
2014-11-28,0.17,1.45,-3.561253561253567e-06,-4.166666666666664e-06,6.9487
2014-11-29,0.08,1.3,-1.8004115226337406e-06,-5.333333333333331e-06,6.9487
2014-11-30,0.07,1.3,-4.153686396677051e-06,-3.323836657169988e-06,6.9487
2014-12-01,0.13,1.0,-2.4582104228121965e-06,-3.53107344632768e-06,7.0401
2014-12-02,0.16,1.5,2.39463601532566e-07,-5.511463844797177e-06,6.95634
2014-12-03,0.13,1.5,-1.401179941002952e-05,-1.1299435028248586e-05,7.0234
2014-12-04,0.2,1.5,1.1574074074074095e-06,-5.333333333333331e-06,7.04173
2014-12-05,0.07,1.45,-2.07684319833852e-06,-2.728174603174606e-06,7.0618
2014-12-06,0.08,1.3,-6.172839506172836e-06,-3.7664783427495287e-06,7.0618
2014-12-07,0.15,1.3,-4.106280193236716e-06,-4.361799816345269e-06,7.0618
2014-12-08,0.17,1.43,4.748338081671429e-07,-4.398148148148148e-06,7.1466
2014-12-09,0.13,1.45,-4.916420845624393e-07,-4.001883239171374e-06,7.1684
2014-12-10,0.27,1.5,7.874015748031501e-06,-2.18978102189781e-05,7.10645
2014-12-11,0.2,1.48,1.1574074074074095e-06,-5.333333333333331e-06,7.15862
2014-12-12,0.13,1.35,-4.670599803343174e-06,-3.7664783427495287e-06,7.32609
2014-12-13,0.08,1.15,-6.172839506172836e-06,-3.7664783427495287e-06,7.32609
2014-12-14,0.15,1.15,-4.106280193236716e-06,-4.361799816345269e-06,7.32609
2014-12-15,0.17,1.35,-1.4245014245014257e-06,-3.935185185185183e-06,7.37077
2014-12-16,0.2,1.35,-2.7777777777777805e-06,-5.11111111111111e-06,7.4501
2014-12-17,0.13,1.3,-1.4749262536873178e-06,-1.2005649717514122e-05,7.53184
2014-12-18,0.2,1.3,1.1574074074074095e-06,-5.333333333333331e-06,7.4275
2014-12-19,0.13,1.32,-4.916420845624393e-07,-4.001883239171374e-06,7.39232
2014-12-20,0.08,1.05,-1.8004115226337406e-06,-4.001883239171374e-06,7.39232
2014-12-21,0.15,1.05,-4.106280193236716e-06,-4.361799816345269e-06,7.39232
2014-12-22,0.2,1.3,-6.944444444444481e-07,-4.888888888888888e-06,7.35309
2014-12-23,0.2,1.37,-2.7777777777777805e-06,-5.11111111111111e-06,7.4175
2014-12-24,0.13,1.5,-1.401179941002952e-05,-1.1299435028248586e-05,7.4185
2014-12-25,0.08,1.0,-1.8004115226337406e-06,-4.968383017163505e-06,7.4314
2014-12-26,0.12,1.0,-4.960317460317461e-06,-4.166666666666664e-06,7.4302
2014-12-27,0.08,1.0,-1.8004115226337406e-06,-4.001883239171374e-06,7.4302
2014-12-28,0.08,1.0,-6.172839506172836e-06,-4.742547425474252e-06,7.4302
2014-12-29,0.15,1.5,-1.9323671497584554e-06,-3.935185185185183e-06,7.4482
2014-12-30,0.2,1.55,-2.7777777777777805e-06,-5.11111111111111e-06,7.4434
2014-12-31,0.1,1.35,-3.7878787878787658e-06,-1.0144927536231882e-05,7.4158
2015-01-01,0.08,1.35,-1.8004115226337406e-06,-4.001883239171374e-06,7.4437
2015-01-02,0.17,1.35,4.748338081671429e-07,-4.398148148148148e-06,7.4512
2015-01-03,0.1,1.05,-1.2626262626262553e-06,-6.196581196581196e-06,7.4512
2015-01-04,0.08,1.05,-3.858024691358023e-06,-3.53107344632768e-06,7.4512
2015-01-05,0.1,1.25,-3.2828282828282822e-06,-2.89855072463768e-06,7.6255
2015-01-06,0.2,1.15,1.1574074074074095e-06,-6.196581196581196e-06,7.6215
2015-01-07,0.2,1.15,3.4722222222222283e-06,-1.5999999999999992e-05,7.75133
2015-01-08,0.2,1.2,-2.7777777777777805e-06,-5.982905982905983e-06,7.68421
2015-01-09,0.1,1.15,-5.555555555555554e-06,-3.140096618357485e-06,7.6127
2015-01-10,0.08,1.03,-1.8004115226337406e-06,-4.001883239171374e-06,7.6127
2015-01-11,0.08,1.03,-1.8004115226337406e-06,-4.968383017163505e-06,7.6127
2015-01-12,0.17,1.17,4.748338081671429e-07,-4.398148148148148e-06,7.6508
2015-01-13,0.17,1.2,4.748338081671429e-07,-5.68678915135608e-06,7.7262
2015-01-14,0.17,1.24,1.4245014245014288e-06,-1.706036745406824e-05,7.7573
2015-01-15,0.07,1.24,-2.07684319833852e-06,-2.728174603174606e-06,7.6273
2015-01-16,0.18,1.24,7.06214689265538e-07,-5.859375e-06,7.6348
2015-01-17,0.08,1.05,-6.172839506172836e-06,-3.7664783427495287e-06,7.6348
2015-01-18,0.15,1.05,0.0,-4.591368227731864e-06,7.6348
2015-01-19,0.07,1.23,-4.153686396677051e-06,-2.2321428571428586e-06,7.55946
2015-01-20,0.18,1.22,-3.295668549905842e-06,-5.642361111111111e-06,7.64231
2015-01-21,0.2,1.24,-8.33333333333334e-06,-1.533333333333333e-05,7.67881
2015-01-22,0.07,1.25,-6.4901349948078894e-06,-2.4801587301587306e-06,7.5889
2015-01-23,0.07,1.28,-6.4901349948078894e-06,-2.4801587301587306e-06,7.6441
2015-01-24,0.12,1.0,-4.960317460317461e-06,-5.813953488372094e-06,7.6441
2015-01-25,0.08,1.05,-6.172839506172836e-06,-3.7664783427495287e-06,7.6441
2015-01-26,0.17,0.8,-2.1367521367521416e-06,-5.555555555555554e-06,7.79332
2015-01-27,0.18,1.3,-3.295668549905842e-06,-5.642361111111111e-06,7.76551
2015-01-28,0.2,1.28,-8.33333333333334e-06,-1.533333333333333e-05,7.76207
2015-01-29,0.07,1.26,-6.4901349948078894e-06,-2.4801587301587306e-06,7.8327
2015-01-30,0.18,1.3,-3.295668549905842e-06,-5.642361111111111e-06,7.8301
2015-01-31,0.12,1.05,-4.960317460317461e-06,-6.14927905004241e-06,7.8301
2015-02-01,0.15,1.05,-1.9323671497584554e-06,-3.935185185185183e-06,7.8301
2015-02-02,0.17,1.15,-1.4245014245014257e-06,-3.935185185185183e-06,7.7284
2015-02-03,0.18,1.3,-3.295668549905842e-06,-5.642361111111111e-06,7.64783
2015-02-04,0.18,1.3,-9.887005649717526e-06,-1.6927083333333333e-05,7.53209
2015-02-05,0.2,1.32,-2.7777777777777805e-06,-5.11111111111111e-06,7.5953
2015-02-06,0.07,1.3,-6.4901349948078894e-06,-2.4801587301587306e-06,7.5211
2015-02-07,0.08,1.1,-6.172839506172836e-06,-3.7664783427495287e-06,7.5211
2015-02-08,0.08,1.1,-3.858024691358023e-06,-4.516711833785004e-06,7.5211
2015-02-09,0.07,1.15,-4.153686396677051e-06,-2.2321428571428586e-06,7.5943
2015-02-10,0.2,1.34,-2.7777777777777805e-06,-5.11111111111111e-06,7.5921
2015-02-11,0.07,1.33,-1.947040498442367e-05,-7.440476190476192e-06,7.5808
2015-02-12,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,7.6555
2015-02-13,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,7.6244
2015-02-14,0.12,1.12,-4.960317460317461e-06,-5.982905982905983e-06,7.6244
2015-02-15,0.06,1.12,-6.81341719077568e-06,-4.361799816345269e-06,7.6244
2015-02-16,0.2,1.3,-6.944444444444481e-07,-4.888888888888888e-06,7.5592
2015-02-17,0.07,1.3,-6.4901349948078894e-06,-2.4801587301587306e-06,7.5624
2015-02-18,0.07,1.3,-1.947040498442367e-05,-7.440476190476192e-06,7.5161
2015-02-19,0.08,1.15,-6.172839506172836e-06,-4.742547425474252e-06,7.5133
2015-02-20,0.22,1.3,-2.276867030965394e-06,-5.29100529100529e-06,7.5857
2015-02-21,0.13,1.1,-4.670599803343174e-06,-3.140096618357485e-06,7.5857
2015-02-22,0.15,1.05,-4.106280193236716e-06,-4.361799816345269e-06,7.5857
2015-02-23,0.17,1.05,-1.1870845204178558e-06,-6.48148148148148e-06,7.5397
2015-02-24,0.21,1.3,-2.525252525252529e-06,-6.14927905004241e-06,7.6158
2015-02-25,0.2,1.25,-8.33333333333334e-06,-1.533333333333333e-05,7.5781
2015-02-26,0.2,1.3,-2.7777777777777805e-06,-5.11111111111111e-06,7.5292
2015-02-27,0.2,1.3,-6.944444444444481e-07,-4.888888888888888e-06,7.64393
2015-02-28,0.12,1.18,-4.960317460317461e-06,-5.982905982905983e-06,7.64393
2015-03-01,0.13,1.18,-4.670599803343174e-06,-3.140096618357485e-06,7.64393
2015-03-02,0.2,1.3,-6.944444444444481e-07,-4.888888888888888e-06,7.66542
2015-03-03,0.17,1.28,-1.4245014245014257e-06,-3.935185185185183e-06,7.67708
2015-03-04,0.2,1.3,-8.33333333333334e-06,-1.533333333333333e-05,7.71159
2015-03-05,0.17,1.15,-3.561253561253567e-06,-4.166666666666664e-06,7.7955
2015-03-06,0.21,1.29,-4.591368227731849e-07,-5.937234944868533e-06,7.72212
2015-03-07,0.13,1.15,-4.670599803343174e-06,-3.140096618357485e-06,7.72212
2015-03-08,0.1,1.15,-3.2828282828282822e-06,-4.888888888888888e-06,7.72212
2015-03-09,0.17,1.28,-1.4245014245014257e-06,-3.935185185185183e-06,7.895
2015-03-10,0.21,1.26,-2.525252525252529e-06,-6.14927905004241e-06,7.96
2015-03-11,0.21,1.24,-7.5757575757575874e-06,-1.844783715012723e-05,8.10855
2015-03-12,0.05,1.23,-7.142857142857142e-06,-2.0202020202020206e-06,8.23805
2015-03-13,0.05,1.18,-7.142857142857142e-06,-2.0202020202020206e-06,8.12007
2015-03-14,0.12,1.15,-7.440476190476164e-07,-5.859375e-06,8.12007
2015-03-15,0.1,1.15,-3.2828282828282822e-06,-4.888888888888888e-06,8.12007
2015-03-16,0.12,1.17,-2.7281746031746e-06,-5.4253472222222224e-06,8.194
2015-03-17,0.05,1.25,-7.142857142857142e-06,-2.0202020202020206e-06,8.271
2015-03-18,0.05,1.23,-2.1428571428571425e-05,-6.060606060606062e-06,8.3047
2015-03-19,0.17,1.2,-3.561253561253567e-06,-4.166666666666664e-06,8.2751
2015-03-20,0.17,1.25,-3.561253561253567e-06,-4.166666666666664e-06,8.07159
2015-03-21,0.1,1.15,-5.555555555555554e-06,-4.166666666666664e-06,8.07159
2015-03-22,0.1,1.1,-3.2828282828282822e-06,-3.935185185185183e-06,8.07159
2015-03-23,0.17,1.35,-1.4245014245014257e-06,-3.935185185185183e-06,8.0249
2015-03-24,0.05,1.4,-7.142857142857142e-06,-2.0202020202020206e-06,7.9118
2015-03-25,0.17,1.42,1.4245014245014288e-06,-1.3194444444444444e-05,7.8421
2015-03-26,0.2,1.42,1.1574074074074095e-06,-5.333333333333331e-06,7.82475
2015-03-27,0.2,1.42,-2.7777777777777805e-06,-5.11111111111111e-06,7.9051
2015-03-28,0.12,1.15,-4.960317460317461e-06,-5.642361111111111e-06,7.9051
2015-03-29,0.12,1.2,-7.440476190476164e-07,-4.781420765027321e-06,7.9051
2015-03-30,0.17,1.42,-1.1870845204178558e-06,-6.48148148148148e-06,7.97929
2015-03-31,0.2,1.37,-2.7777777777777805e-06,-5.11111111111111e-06,8.03646
2015-04-01,0.2,1.4,-8.33333333333334e-06,-1.533333333333333e-05,8.0324
2015-04-02,0.17,1.37,-3.561253561253567e-06,-4.166666666666664e-06,8.01524
2015-04-03,0.08,1.2,-6.172839506172836e-06,-2.7040314650934103e-06,7.9951
2015-04-04,0.12,1.2,-4.960317460317461e-06,-6.14927905004241e-06,7.9951
2015-04-05,0.15,1.2,-1.9323671497584554e-06,-4.132231404958676e-06,7.9951
2015-04-06,0.17,1.2,-1.4245014245014257e-06,-3.935185185185183e-06,7.9219
2015-04-07,0.08,1.35,-3.858024691358023e-06,-2.45821042281219e-06,7.93297
2015-04-08,0.17,1.38,-1.06837606837607e-05,-1.2499999999999992e-05,8.0483
2015-04-09,0.2,1.39,-2.7777777777777805e-06,-5.11111111111111e-06,8.0589
2015-04-10,0.17,1.4,-3.561253561253567e-06,-4.166666666666664e-06,8.0833
2015-04-11,0.13,1.25,-4.670599803343174e-06,-4.742547425474252e-06,8.0833
2015-04-12,0.12,1.25,-2.7281746031746e-06,-5.2493438320209976e-06,8.0833
2015-04-13,0.17,1.25,-1.4245014245014257e-06,-3.935185185185183e-06,8.10911
2015-04-14,0.17,1.35,4.748338081671429e-07,-4.398148148148148e-06,8.0948
2015-04-15,0.2,1.33,3.4722222222222283e-06,-1.5999999999999992e-05,7.97382
